rs393784,1
rs220034,0
rs2855523,0
rs2732026,1
rs2732020,1
rs11637528,1
rs2732029,0
rs2732031,0
rs975699,0
rs2732039,1
rs17115045,0
rs8035400,0
rs2732043,1
rs2732050,1
rs1812905,0
rs2732023,0
rs17115126,0
rs11634716,1
rs17115143,0
rs8031459,1
rs2162240,1
rs12441340,1
rs4344720,0
rs7171937,0
rs1549478,1
rs3863396,0
rs7180310,0
rs7176900,0
rs11852525,1
rs12594112,0
rs8033133,0
rs8030752,1
rs11639415,1
rs2356294,1
rs2714714,1
rs2714717,1
rs2714718,1
rs12907600,0
rs2355846,0
rs7497265,1
rs2739826,0
rs2049888,0
rs2739831,1
rs2714732,0
rs2739834,1
rs2009259,0
rs2739844,0
rs2011010,1
rs2017626,1
rs1977035,0
rs2714769,1
rs2714773,0
rs7180829,1
rs2739780,1
rs6576414,0
rs2739793,1
rs1883005,0
rs1883006,1
rs2714761,1
rs2719921,0
rs2719922,1
rs1977036,1
rs2719889,1
rs757439,0
rs4906951,0
rs1557873,0
rs1557874,0
rs4445877,1
rs2719881,0
rs12899183,1
rs780,1
rs4906952,0
rs10519492,1
rs2214470,1
rs6576426,1
rs10048003,1
rs8023267,0
rs714900,1
rs12592500,1
rs7496451,1
rs11637057,1
rs4906955,1
rs17115664,1
rs12441186,1
rs11161183,0
rs12916907,1
rs12903486,1
rs2584809,0
rs12595506,0
rs1000040,1
rs10519496,0
rs2340634,0
rs1548566,0
rs11161185,1
rs6576437,1
rs11631923,0
rs7496283,0
rs7495638,1
rs718979,0
rs718980,0
rs17115749,1
rs2906037,0
rs2906041,0
rs11161189,1
rs10519500,0
rs12595417,0
rs4906969,0
rs2628643,0
rs7164968,0
rs4906723,0
rs12916261,0
rs8032380,0
rs2628633,0
rs1008531,0
rs12914691,1
rs1121178,1
rs1113162,0
rs1989268,0
rs2925284,1
rs3850427,1
rs11161194,0
rs2341140,1
rs1484978,0
rs11630820,1
rs2925271,1
rs2925269,1
rs2930599,1
rs2930603,0
rs17115902,0
rs2628645,0
rs2628644,0
rs12148169,0
rs8025092,1
rs952121,1
rs4340301,1
rs872282,0
rs1385388,0
rs7174452,0
rs2106,0
rs2605447,1
rs4906736,1
rs1817569,1
rs2925297,1
rs17636733,1
rs17734920,0
rs12592100,1
rs2200370,1
rs2066711,1
rs2066709,1
rs1047700,1
rs9324127,0
rs3736186,1
rs7178018,1
rs901003,1
rs2076744,0
rs12442216,0
rs8028506,0
rs2066706,1
rs7175557,0
rs4906746,1
rs2046414,1
rs11161208,0
rs2291354,0
rs2291355,1
rs17555920,1
rs4906621,1
rs7180035,0
rs7175074,0
rs744280,0
rs2066703,1
rs2291352,0
rs8024828,1
rs12442719,1
rs4906624,1
rs4906627,1
rs4906753,1
rs6576445,1
rs4906631,1
rs7176180,1
rs4906762,1
rs7182019,0
rs8027096,1
rs9972553,1
rs11630130,1
rs10459725,0
rs6576456,1
rs10519525,1
rs11161217,1
rs1444623,0
rs7165728,1
rs17556203,1
rs17637194,1
rs8036650,0
rs8038726,1
rs17116135,0
rs12595426,1
rs1867510,1
rs8037418,1
rs7182266,1
rs8042764,0
rs17116146,1
rs7162581,1
rs12442174,0
rs1345101,1
rs12910743,0
rs11639253,1
rs8023362,1
rs1867511,1
rs2317392,1
rs12907525,1
rs12438316,0
rs10873609,1
rs1345098,0
rs11629954,0
rs1373564,0
rs4906782,1
rs12437810,1
rs17116234,1
rs8025280,1
rs12904249,1
rs11638843,1
rs7163265,1
rs12101499,1
rs8024381,1
rs4906792,1
rs11637218,0
rs8039677,1
rs7166725,0
rs2076748,0
rs8031392,1
rs1553896,1
rs1553895,1
rs1553893,1
rs7178765,1
rs1877250,1
rs882959,0
rs12324398,1
rs7170131,0
rs11161249,0
rs11161250,0
rs11854349,0
rs11635436,1
rs17557123,0
rs2120750,0
rs12917095,0
rs1877248,1
rs12717757,0
rs8034154,0
rs11161254,1
rs4906809,0
rs1811753,0
rs11631807,1
rs11858322,0
rs4467042,0
rs4435235,0
rs12911234,0
rs7182988,1
rs17643649,0
rs2175462,0
rs1397855,1
rs12914058,1
rs11856743,0
rs881920,1
rs17557639,1
rs7180560,0
rs17116451,1
rs2055893,1
rs938076,1
rs12440485,1
rs11852611,0
rs12910878,1
rs8023270,0
rs4383114,1
rs11635697,0
rs4906835,0
rs12593847,0
rs7178079,0
rs7163227,0
rs17736307,0
rs12442518,0
rs17557947,1
rs6576504,0
rs4906837,0
rs17116519,1
rs4906838,0
rs4906842,1
rs7164409,1
rs4318177,1
rs4503766,1
rs4594235,0
rs4243760,0
rs4906849,1
rs17644252,0
rs3915026,0
rs1403590,0
rs1403588,1
rs10873624,0
rs10162783,1
rs7173112,1
rs3915024,1
rs7169307,0
rs7168965,1
rs17116575,0
rs8042941,1
rs17644406,1
rs12591345,1
rs4906656,1
rs17558352,1
rs12438795,1
rs8024188,1
rs1006179,1
rs2030598,0
rs17644495,1
rs4254296,1
rs13329286,0
rs8025577,1
rs12591153,1
rs11854068,1
rs17116595,1
rs7168573,1
rs1880028,1
rs17644708,1
rs4635314,1
rs11631760,1
rs17644738,1
rs500951,1
rs693798,1
rs11632360,1
rs12440182,0
rs4906864,0
rs5011160,1
rs1435838,1
rs4906666,0
rs7175795,0
rs7176296,1
rs4906866,1
rs7169491,0
rs1435835,1
rs17558843,1
rs10083586,0
rs487586,0
rs535649,0
rs7177955,0
rs493028,0
rs7403368,1
rs573075,1
rs10519533,0
rs17116654,1
rs7166151,1
rs7180612,1
rs1469835,1
rs4617829,1
rs4396508,1
rs17669395,1
rs8026670,1
rs17669407,1
rs11854295,0
rs6576549,1
rs7172514,1
rs7168210,1
rs7180892,0
rs7164186,1
rs2573690,0
rs12906843,1
rs2715573,0
rs8031950,1
rs2573697,0
rs17736989,0
rs17669485,1
rs2715580,1
rs2715583,1
rs7183534,0
rs7167693,1
rs11488903,1
rs2715584,1
rs4906872,0
rs4261503,1
rs4073144,1
rs4076021,1
rs8034111,1
rs12914178,0
rs7163468,1
rs12916895,1
rs12148714,0
rs11161293,1
rs12440636,0
rs11856936,0
rs12915268,1
rs12910631,1
rs2042753,1
rs2042752,0
rs11630094,0
rs10431855,1
rs10431862,1
rs10519545,1
rs8035991,0
rs10873629,1
rs8038232,0
rs11161302,0
rs10519547,0
rs11637135,1
rs12441523,1
rs11632951,0
rs11630332,0
rs8038231,1
rs1365595,1
rs1346263,0
rs10519552,1
rs11161304,1
rs6576570,0
rs12591411,1
rs8027533,1
rs11635356,0
rs11854078,1
rs1426896,1
rs1426894,1
rs979328,1
rs7179613,0
rs11635392,1
rs4906676,1
rs11858514,0
rs12917321,1
rs17116985,1
rs11634155,0
rs9921011,1
rs10873631,1
rs12440234,1
rs11853135,1
rs1863635,0
rs13380283,1
rs1426891,0
rs2912600,1
rs12050883,1
rs4572353,1
rs933950,0
rs1593609,1
rs12595571,1
rs1365587,0
rs2928715,0
rs7175394,1
rs12439507,1
rs1365591,1
rs1896195,0
rs11637141,1
rs2928697,0
rs7169596,0
rs981347,0
rs4906679,0
rs8030011,0
rs8042482,0
rs1426217,0
rs11636988,1
rs10519563,1
rs8024256,0
rs8024564,0
rs4906683,0
rs1426220,0
rs4906888,1
rs17117177,0
rs17646626,0
rs11856990,1
rs751994,0
rs10873636,1
rs11161324,1
rs12911879,1
rs11636966,1
rs12442543,1
rs11629819,1
rs17738087,1
rs7171512,1
rs3892067,0
rs2194958,1
rs7172653,1
rs11161328,1
rs17646800,0
rs890321,1
rs890319,0
rs1367959,0
rs17561112,1
rs7494844,0
rs8039336,0
rs878960,0
rs17646890,0
rs878959,1
rs7178255,1
rs754661,1
rs752414,1
rs1863464,1
rs17738278,0
rs1863465,1
rs12905013,1
rs4906894,0
rs17738349,0
rs1426223,0
rs2873026,0
rs11632969,0
rs4906896,0
rs17561473,1
rs737098,1
rs11637930,0
rs8043440,0
rs919075,0
rs7180158,1
rs6576602,1
rs12437487,0
rs10519567,1
rs10152421,1
rs8038471,0
rs6576603,1
rs17117335,1
rs12898904,0
rs8024864,1
rs12324292,1
rs3212343,1
rs3212337,0
rs7497801,0
rs4906904,0
rs7168574,0
rs6576617,1
rs4906908,0
rs4613037,1
rs7182768,1
rs4517759,0
rs4283207,0
rs8040103,1
rs8028997,1
rs12441474,0
rs11637817,0
rs6576628,0
rs3922855,1
rs8032341,0
rs6576636,1
rs6576638,1
rs7403139,1
rs28608887,0
rs7496866,0
rs2075716,1
rs7173687,1
rs9286393,1
rs35586628,1
rs28426996,1
rs1864793,1
rs12910925,0
rs140685,1
rs7183249,1
rs7183980,1
rs12185122,0
rs2376481,0
rs7167355,0
rs11638563,0
rs6606909,1
rs7495797,1
rs724456,0
rs10519583,0
rs6606856,0
rs7172534,1
rs7167986,0
rs10519582,0
rs8023912,0
rs17671490,1
rs7494878,1
rs17738971,1
rs6606865,1
rs11263701,0
rs11638213,0
rs12439106,0
rs1011455,0
rs1011456,0
rs1030617,1
rs17647933,0
rs12148267,0
rs13380359,0
rs7403557,0
rs11852692,0
rs6606866,0
rs4340300,0
rs12050742,0
rs12595253,0
rs8035064,0
rs9330237,0
rs4887551,0
rs4887554,0
rs4887556,0
rs10519568,0
rs4354903,0
rs4398085,0
rs4514648,0
rs7182802,0
rs6606873,0
rs8041544,1
rs6606876,1
rs1029938,1
rs208176,0
rs7162153,1
rs969754,1
rs11637885,0
rs6606877,0
rs208165,1
rs7169935,1
rs2286945,1
rs2286944,0
rs4887565,0
rs881203,0
rs12911670,1
rs11639449,1
rs10519588,0
rs6606882,1
rs12443166,0
rs12904325,1
rs208136,0
rs12148908,1
rs6606885,1
rs8030244,1
rs208152,0
rs997140,1
rs12907392,0
rs1378094,0
rs6422904,1
rs10519593,0
rs9972311,0
rs17648494,1
rs9972391,1
rs8036270,0
rs12911451,0
rs7173587,1
rs17648549,1
rs4887567,1
rs7495580,1
rs12324482,0
rs1454665,1
rs897173,1
rs4887569,1
rs17648585,1
rs4243105,1
rs11855073,1
rs7179956,0
rs1011365,1
rs17672216,1
rs1026358,1
rs7171031,1
rs17137727,1
rs11630973,1
rs7174776,1
rs7402129,1
rs17137734,1
rs12915958,1
rs10152981,1
rs8043244,1
rs10152293,1
rs1869599,0
rs2124065,0
rs11263713,0
rs751085,1
rs17648940,0
rs7497522,1
rs7177867,1
rs4467041,1
rs1551419,1
rs7496274,1
rs17563554,1
rs6606897,1
rs4600441,1
rs11632017,1
rs11632705,1
rs11632663,0
rs8031731,1
rs8037265,1
rs6422909,1
rs140672,1
rs140673,1
rs28542514,1
rs28448357,0
rs28671569,1
rs28404787,1
rs10083549,1
rs4131245,1
rs9744634,0
rs9672543,0
rs9635412,0
rs12440080,1
rs4132750,1
rs11853763,0
rs12439549,0
rs11631444,1
rs4438262,0
rs4633669,0
rs12903540,1
rs8030501,1
rs12595109,0
rs11074316,0
rs8042276,1
rs4595752,0
rs6497269,1
rs12437614,1
rs12906172,0
rs7167756,1
rs12913576,1
rs7167588,0
rs4778109,0
rs11074332,0
rs8028540,0
rs11638842,0
rs8031708,0
rs8027309,1
rs8034832,1
rs8027835,1
rs4288951,1
rs8043317,1
rs4778147,1
rs1382061,1
rs8034824,1
rs1477822,1
rs11635983,0
rs3101644,1
rs3101636,1
rs1571280,1
rs140679,1
rs3097489,1
rs3097485,1
rs11858785,0
rs10852212,1
rs10852213,0
rs3097471,1
rs3098513,1
rs7182244,0
rs3098543,1
rs1477809,0
rs2169636,0
rs3098538,1
rs3101613,1
rs7165441,0
rs1477812,1
rs1382056,1
rs2035184,1
rs1079043,0
rs1871013,0
rs2169637,0
rs1531502,1
rs1551872,0
rs3097451,1
rs2126706,1
rs2311202,1
rs1947745,1
rs12908692,0
rs3098539,1
rs750892,1
rs3098547,1
rs3101684,0
rs3101683,1
rs1979372,1
rs11631063,0
rs17565175,1
rs1077037,0
rs735982,1
rs1841875,0
rs1871017,1
rs1947747,0
rs3101679,1
rs16950285,0
rs1968813,1
rs9972608,1
rs2100899,1
rs3097537,0
rs3097535,0
rs3097534,0
rs3097533,1
rs3097531,1
rs1382054,1
rs3098583,1
rs737051,0
rs3101651,0
rs7180489,1
rs3101649,1
rs3101648,1
rs3098592,1
rs12592963,1
rs1603785,1
rs8023543,1
rs3110489,0
rs12440428,1
rs11635833,0
rs8031442,0
rs4778174,1
rs1107267,0
rs2003176,1
rs3110476,1
rs958076,0
rs16950385,1
rs12907793,1
rs17565757,1
rs4778116,0
rs4322616,1
rs4402510,1
rs2871772,1
rs4778117,0
rs11633934,1
rs10519617,0
rs4312267,0
rs17565841,0
rs11074304,0
rs16950402,1
rs7164752,0
rs989869,0
rs1498519,1
rs3947367,0
rs17565953,1
rs2279728,1
rs11631195,1
rs7182120,0
rs884197,0
rs750358,1
rs8036798,1
rs3930739,1
rs17674017,1
rs4238494,1
rs12592159,0
rs1874835,1
rs6497235,1
rs8036718,1
rs1498521,1
rs8042881,1
rs2311469,1
rs4778188,1
rs4778189,1
rs7183532,1
rs4778192,1
rs8035334,1
rs11852452,1
rs4778196,1
rs17651375,1
rs12592307,0
rs6497246,1
rs8037534,1
rs1800419,0
rs13313425,1
rs7163379,0
rs768546,1
rs4778199,1
rs7177529,0
rs8036059,1
rs1448483,1
rs2594894,1
rs2253508,1
rs2871886,1
rs2594897,1
rs2703978,1
rs4778130,0
rs2703981,1
rs2703983,1
rs2594909,1
rs8039856,0
rs2703936,1
rs1597200,0
rs3751651,0
rs2703960,1
rs977588,1
rs977589,0
rs2703952,1
rs12437597,1
rs2594934,1
rs2311843,1
rs2594935,0
rs8034072,1
rs7170451,0
rs1800414,1
rs921221,0
rs4778211,1
rs728404,1
rs7170989,0
rs11638265,1
rs12439067,1
rs4778214,1
rs4778218,1
rs1800411,0
rs4778219,1
rs1448488,0
rs4778220,1
rs12910433,0
rs3794609,1
rs1800410,1
rs1800407,1
rs1037208,1
rs12442916,1
rs730502,1
rs1800404,1
rs7178315,1
rs2871875,1
rs17652091,1
rs2290100,1
rs8024929,1
rs3829488,1
rs13329466,1
rs4238497,1
rs7177686,1
rs6497254,1
rs7175552,1
rs1448481,1
rs7179419,1
rs7496968,1
rs8032056,1
rs7179994,0
rs4778137,0
rs4778244,1
rs4778245,1
rs11074321,1
rs11635884,1
rs6497282,1
rs8043281,0
rs6497284,0
rs9302376,0
rs1667400,1
rs8036234,0
rs4966231,1
rs8040604,1
rs11854609,0
rs10162722,0
rs8030727,1
rs8025972,1
rs6493239,1
rs12324117,0
rs8029144,1
rs17680945,1
rs4300616,1
rs2336911,1
rs2336912,1
rs8035791,1
rs7181300,1
rs10162860,0
rs1873285,1
rs4424881,0
rs1907000,1
rs17748495,1
rs1907001,1
rs7182415,1
rs7165740,0
rs10519643,1
rs1994597,1
rs12595674,0
rs6495913,0
rs16954986,1
rs1490078,1
rs1490079,1
rs4779678,1
rs4779679,1
rs7181045,1
rs4779705,0
rs17748747,0
rs12441723,0
rs1873280,0
rs1873282,1
rs1873283,0
rs2220545,1
rs4603522,1
rs7173806,0
rs12592981,0
rs4779487,1
rs2336906,1
rs11070422,1
rs7172171,1
rs12901911,0
rs12442802,1
rs12101570,1
rs10851431,0
rs2171892,1
rs11632682,0
rs8037972,1
rs11070544,1
rs902274,0
rs937051,0
rs3751557,0
rs3829466,1
rs4779800,1
rs3829468,0
rs3751562,1
rs3751563,0
rs2672703,1
rs2672680,0
rs968476,0
rs2636066,0
rs2306933,1
rs2636070,1
rs1877911,1
rs11633365,1
rs11637412,1
rs17568112,0
rs4779840,0
rs4779853,1
rs7183262,1
rs7166033,0
rs7166657,1
rs12441934,1
rs7174078,1
rs12911169,1
rs2336957,0
rs12912597,0
rs8027744,0
rs11071118,0
rs16955213,0
rs12708438,1
rs12443300,1
rs692876,0
rs513579,0
rs11638382,0
rs983900,1
rs17681991,0
rs12594866,0
rs12912234,0
rs547857,0
rs6494399,0
rs7178681,1
rs570956,1
rs8030956,1
rs11071833,1
rs501397,1
rs11071875,1
rs7165879,1
rs7163371,0
rs4780040,0
rs935313,1
rs8043070,0
rs4436748,0
rs1013144,1
rs4522383,1
rs895250,1
rs817957,0
rs817959,0
rs16955362,0
rs1996709,1
rs1520942,1
rs939533,0
rs8037595,0
rs1829590,1
rs2337062,1
rs12911188,0
rs8036951,0
rs8039581,0
rs4779623,0
rs8041543,0
rs1870237,0
rs607503,1
rs533554,0
rs16955423,1
rs637568,1
rs1655645,0
rs585137,1
rs1520936,0
rs516628,0
rs507736,1
rs538077,1
rs646262,1
rs4780212,1
rs10851926,1
rs11072884,1
rs17682576,1
rs7171910,1
rs10519650,0
rs4780224,1
rs11634762,1
rs641603,0
rs488698,1
rs659924,1
rs508349,1
rs17682773,0
rs1655646,1
rs11073039,0
rs7162770,1
rs1598828,1
rs7168604,0
rs977060,0
rs6495727,0
rs8028924,1
rs8041925,1
rs11636674,1
rs7170313,0
rs898253,0
rs2337124,0
rs4780241,0
rs12438591,1
rs7180563,0
rs1563755,1
rs8031323,0
rs12324008,1
rs11852844,1
rs12898468,1
rs1471225,1
rs7163518,1
rs11630085,1
rs11629663,1
rs1459361,1
rs7171078,1
rs7172400,1
rs12898582,0
rs2125658,1
rs2337127,1
rs6495807,1
rs7169056,1
rs6495814,1
rs7183354,1
rs7168538,1
rs260546,0
rs16955641,1
rs16955651,1
rs16955658,1
rs16955661,0
rs11855457,1
rs10519663,1
rs260529,1
rs12902476,0
rs2337167,0
rs7179270,1
rs11073221,1
rs7176466,0
rs8042487,0
rs8034926,0
rs1552077,0
rs12916064,0
rs12908787,1
rs7176476,0
rs7183413,0
rs785441,0
rs12592592,0
rs9672537,0
rs7178240,1
rs785425,0
rs785429,1
rs12440268,1
rs1464564,0
rs16954806,1
rs1719332,0
rs4779674,0
rs1001876,0
rs4779675,1
rs2140175,0
rs11634609,0
rs1719343,0
rs1719348,0
rs1357386,0
rs1719361,0
rs4779681,1
rs7182831,0
rs17762297,0
rs4779683,0
rs12899678,1
rs12905328,0
rs11638069,0
rs17762363,0
rs2049259,0
rs8033448,1
rs1568633,1
rs7181851,0
rs4497630,0
rs7181263,1
rs10519674,0
rs7164994,1
rs16954910,1
rs939981,0
rs939983,1
rs11634406,0
rs11070233,0
rs2140173,1
rs2030559,0
rs7403602,0
rs8040523,1
rs12101510,1
rs4779695,0
rs4553604,0
rs11070252,1
rs7174994,0
rs7173271,1
rs4508402,0
rs10467971,1
rs7172117,1
rs7166258,1
rs12910011,0
rs8026481,0
rs4779759,0
rs12906190,0
rs4779764,0
rs1809483,0
rs12905321,0
rs3964705,0
rs12441324,0
rs4779779,0
rs798104,1
rs798081,1
rs1088475,1
rs1524878,0
rs4506857,0
rs8036176,0
rs11632229,0
rs4779794,0
rs16956362,0
rs1056118,0
rs7176351,1
rs1983459,0
rs2293314,0
rs7169064,0
rs7178375,0
rs2959037,0
rs2873,0
rs1043742,0
rs2949568,0
rs11293,0
rs2293319,0
rs11629793,0
rs8034856,0
rs2955790,0
rs7176569,0
rs2949574,0
rs2949576,0
rs1524876,0
rs16956422,0
rs8041717,0
rs17227989,0
rs3784588,0
rs3784589,1
rs10152819,0
rs2113946,0
rs16956447,1
rs16956455,0
rs12901022,0
rs7161812,0
rs13380246,0
rs10519726,1
rs16955797,0
rs2113945,1
rs16956471,0
rs12904035,1
rs12914747,1
rs2911853,1
rs12911350,1
rs2288242,0
rs12913672,0
rs17815774,1
rs2338834,0
rs7173280,0
rs3784594,1
rs1035705,1
rs12902840,1
rs2278133,0
rs4779814,0
rs919001,0
rs8039189,1
rs2241493,0
rs4779817,0
rs7180591,0
rs890158,0
rs4779503,0
rs12441329,1
rs9944230,0
rs3784601,0
rs6493454,0
rs3809579,0
rs8025698,0
rs4779824,0
rs11635677,1
rs6493462,0
rs10467996,0
rs10467997,0
rs4779829,0
rs7178742,0
rs2081455,0
rs8028220,0
rs8042511,0
rs8033503,0
rs12148879,0
rs12148567,0
rs813299,0
rs1672409,0
rs783032,1
rs880011,0
rs17815875,0
rs985907,0
rs183943,1
rs999876,0
rs1672412,0
rs1863279,1
rs7166174,0
rs278357,0
rs7162081,0
rs1978801,1
rs4779843,1
rs12903039,0
rs2289126,1
rs17815893,0
rs7163696,1
rs1370062,0
rs6493535,0
rs4779847,0
rs3865090,1
rs11632469,1
rs6493540,1
rs17815905,1
rs11632955,1
rs11854121,1
rs2879262,1
rs1947517,1
rs11070905,0
rs7162289,1
rs2068200,0
rs11070938,0
rs1465778,0
rs9920314,0
rs11853926,0
rs4779861,0
rs4779862,1
rs7174211,0
rs11857440,0
rs8031093,0
rs11070980,0
rs6493623,1
rs6493627,1
rs4779520,1
rs8033248,1
rs753636,0
rs9920320,0
rs8042543,1
rs8039613,0
rs4779876,1
rs4779527,1
rs8040885,0
rs9302176,0
rs6493668,1
rs971330,0
rs16956762,1
rs8035202,1
rs10851568,0
rs2125617,0
rs898213,0
rs11633777,1
rs877548,0
rs16956797,0
rs7164569,0
rs7170725,1
rs1459200,1
rs11631210,1
rs16956836,1
rs12915549,0
rs17816055,1
rs12900301,0
rs12591927,1
rs4779893,0
rs11071179,1
rs4779541,1
rs4779542,0
rs11856799,1
rs721548,0
rs2219507,1
rs1459198,0
rs3903373,1
rs10519729,1
rs11857718,0
rs7178637,1
rs4779544,1
rs11071202,1
rs11635581,1
rs7178914,0
rs4779908,0
rs6416461,1
rs4779910,0
rs11858379,0
rs10459623,0
rs10459624,1
rs12898600,1
rs1503004,0
rs17673100,1
rs8037451,1
rs11632840,0
rs11071318,1
rs11635285,0
rs905432,0
rs12594716,0
rs2338890,0
rs17684549,0
rs12908870,0
rs7164188,0
rs905436,0
rs7171443,1
rs8027942,1
rs1502999,0
rs10519688,0
rs4238558,0
rs7167632,0
rs12594231,0
rs4417522,1
rs4779937,1
rs7164876,1
rs17228459,0
rs16956012,0
rs1011863,0
rs10519712,0
rs17816121,0
rs1588777,0
rs7175507,0
rs9635352,0
rs6494074,0
rs12441131,0
rs1514255,1
rs11071426,1
rs10519711,0
rs11636570,1
rs12442622,1
rs4779948,1
rs16956067,0
rs11636101,1
rs11636810,0
rs12437782,1
rs12440180,1
rs8038654,0
rs9920979,1
rs1399195,1
rs2063722,1
rs1514260,0
rs1567887,0
rs1567885,0
rs2337233,1
